ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,SLNO,Borrowed,Tones,Page,Speaker,Notes
5097,Khalai,beeswax,ɲaʔ⁵² san⁴⁴,ɲ a ʔ ⁵² + s a n ⁴⁴,,nawsawu2016makyam,1275,false,52 44,239,kl1,
5098,Khalai,beeswax,ɲaʔ⁵² ʃan⁴⁴,ɲ a ʔ ⁵² + ʃ a n ⁴⁴,,nawsawu2016makyam,1275,false,52 44,239,kl2,
5099,Santong,beeswax,ɲaʔ⁵² kap⁵² mia³³,ɲ a ʔ ⁵² + k a p ⁵² + m ia ³³,,nawsawu2016makyam,1275,false,52 52 33,239,st1,
5100,Santong,beeswax,ɲaʔ⁴² kap⁴² mia³³,ɲ a ʔ ⁴² + k a p ⁴² + m ia ³³,,nawsawu2016makyam,1275,false,42 42 33,239,st2,
5101,Khalai,honey,ɲaʔ⁵² tʰi⁴⁴,ɲ a ʔ ⁵² + tʰ i ⁴⁴,,nawsawu2016makyam,1276,false,52 44,239,kl1,
5102,Khalai,honey,ɲaʔ⁵² tʰi⁴⁴,ɲ a ʔ ⁵² + tʰ i ⁴⁴,,nawsawu2016makyam,1276,false,52 44,239,kl2,
5103,Santong,honey,ɲaʔ⁵² tʰi³³ rop³¹,ɲ a ʔ ⁵² + tʰ i ³³ + r o p ³¹,,nawsawu2016makyam,1276,false,52 33 31,239,st1,
5104,Santong,honey,ɲaʔ⁴² tʰi³³ rop²¹,ɲ a ʔ ⁴² + tʰ i ³³ + r o p ²¹,,nawsawu2016makyam,1276,false,42 33 21,239,st2,
5105,Khalai,swarm (n),ɲaʔ⁵² nok⁴⁴,ɲ a ʔ ⁵² + n o k ⁴⁴,,nawsawu2016makyam,1277,false,52 44,239,kl1,
5106,Khalai,swarm (n),ɲaʔ⁵² nok⁵²,ɲ a ʔ ⁵² + n o k ⁵²,,nawsawu2016makyam,1277,false,52 52,239,kl2,
5107,Santong,swarm (n),ɲaʔ⁵² lɔ⁴⁴,ɲ a ʔ ⁵² + l ɔ ⁴⁴,,nawsawu2016makyam,1277,false,52 44,239,st1,
5108,Santong,swarm (n),ɲaʔ⁴² lɔ⁴⁴,ɲ a ʔ ⁴² + l ɔ ⁴⁴,,nawsawu2016makyam,1277,false,42 44,239,st2,
5109,Khalai,teak tree,me³³ ʃak⁵² hy³³,m e ³³ + ʃ a k ⁵² + h y ³³,,nawsawu2016makyam,1278,false,33 52 33,239,kl1,
5110,Khalai,teak tree,me³³ ʃak⁵² hy³³,m e ³³ + ʃ a k ⁵² + h y ³³,,nawsawu2016makyam,1278,false,33 52 33,239,kl2,
5111,Santong,teak tree,tʃun⁴⁴ hy⁴⁴,tʃ u n ⁴⁴ + h y ⁴⁴,,nawsawu2016makyam,1278,false,44 44,239,st1,
5112,Santong,teak tree,tʃun⁴⁴ hy⁴⁴,tʃ u n ⁴⁴ + h y ⁴⁴,,nawsawu2016makyam,1278,false,44 44,239,st2,
5113,Khalai,fig tree,pa³³ huan³¹ hy⁴⁴,p a ³³ + h ua n ³¹ + h y ⁴⁴,,nawsawu2016makyam,1279,false,33 31 44,239,kl1,
5114,Khalai,fig tree,pa³³ huan²¹ hy⁴⁴,p a ³³ + h ua n ²¹ + h y ⁴⁴,,nawsawu2016makyam,1279,false,33 21 44,239,kl2,
5115,Santong,fig tree,pa³³ huan³¹ θia³³,p a ³³ + h ua n ³¹ + θ ia ³³,,nawsawu2016makyam,1279,false,33 31 33,239,st1,
5116,Santong,fig tree,pa³³ huan²¹ θia³³,p a ³³ + h ua n ²¹ + θ ia ³³,,nawsawu2016makyam,1279,false,33 21 33,239,st2,
5119,Santong,tamarind tree,θiaŋ⁴⁴ hy⁴⁴,θ ia ŋ ⁴⁴ + h y ⁴⁴,,nawsawu2016makyam,1280,false,44 44,239,st1,
5120,Santong,tamarind tree,θiaŋ³⁵ hy⁴⁴,θ ia ŋ ³⁵ + h y ⁴⁴,,nawsawu2016makyam,1280,false,35 44,239,st2,
5121,Khalai,oil palm,tʃaʔ⁵² piʔ⁵² ʔoŋ³³ si³³**,tʃ a ʔ ⁵² + p i ʔ ⁵² + ʔ o ŋ ³³ + s i ³³ * *,,nawsawu2016makyam,1281,true,52 52 33 33,239,kl1,
5122,Khalai,oil palm,tʃa³³ piʔ⁵² ʔoŋ³³ si³³**,tʃ a ³³ + p i ʔ ⁵² + ʔ o ŋ ³³ + s i ³³ * *,,nawsawu2016makyam,1281,true,33 52 33 33,239,kl2,
5125,Khalai,coconut palm,nok³¹ pi³³ hy³³,n o k ³¹ + p i ³³ + h y ³³,,nawsawu2016makyam,1282,false,31 33 33,240,kl1,
5126,Khalai,coconut palm,nok⁵² pi⁴⁴ hy⁴⁴,n o k ⁵² + p i ⁴⁴ + h y ⁴⁴,,nawsawu2016makyam,1282,false,52 44 44,240,kl2,
5127,Santong,coconut palm,nɔʔ³¹ pi³³ hy³³,n ɔ ʔ ³¹ + p i ³³ + h y ³³,,nawsawu2016makyam,1282,false,31 33 33,240,st1,
5128,Santong,coconut palm,nɔʔ²¹ pi³³ hy³³,n ɔ ʔ ²¹ + p i ³³ + h y ³³,,nawsawu2016makyam,1282,false,21 33 33,240,st2,
5129,Khalai,bush,ne³³ pʰɔk³¹,n e ³³ + pʰ ɔ k ³¹,,nawsawu2016makyam,1283,false,33 31,240,kl1,
5130,Khalai,bush,ne³³ pʰɔk²¹,n e ³³ + pʰ ɔ k ²¹,,nawsawu2016makyam,1283,false,33 21,240,kl2,
5131,Santong,bush,ne³³ pʰɔk³¹,n e ³³ + pʰ ɔ k ³¹,,nawsawu2016makyam,1283,false,33 31,240,st1,
5132,Santong,bush,ne³³ pʰɔk²¹,n e ³³ + pʰ ɔ k ²¹,,nawsawu2016makyam,1283,false,33 21,240,st2,
5133,Khalai,weeds,veik⁴⁴ tʃap⁵²,v ei k ⁴⁴ + tʃ a p ⁵²,,nawsawu2016makyam,1284,false,44 52,240,kl1,
5134,Khalai,weeds,veik⁴⁴ tʃak⁵²,v ei k ⁴⁴ + tʃ a k ⁵²,,nawsawu2016makyam,1284,false,44 52,240,kl2,
5135,Santong,weeds,veik⁵² tʃap⁵²,v ei k ⁵² + tʃ a p ⁵²,,nawsawu2016makyam,1284,false,52 52,240,st1,
5136,Santong,weeds,veik⁴⁴ tʃup⁴²,v ei k ⁴⁴ + tʃ u p ⁴²,,nawsawu2016makyam,1284,false,44 42,240,st2,
5137,Khalai,trunk (of tree),hy³³ zeiŋ³¹,h y ³³ + z ei ŋ ³¹,,nawsawu2016makyam,1285,false,33 31,240,kl1,
5138,Khalai,trunk (of tree),hy³³ zeiŋ²¹,h y ³³ + z ei ŋ ²¹,,nawsawu2016makyam,1285,false,33 21,240,kl2,
5139,Santong,trunk (of tree),hy³³ reiŋ³¹,h y ³³ + r ei ŋ ³¹,,nawsawu2016makyam,1285,false,33 31,240,st1,
5140,Santong,trunk (of tree),hy³ᵉ reiŋ²¹,h y ³ ³ + r ei ŋ ²¹,,nawsawu2016makyam,1285,false,3ᵉ 21,240,st2,"hy³ᵉ reiŋ²¹ in the source, corrected to hy³³ reiŋ²¹"
5141,Khalai,sap,hy³³ neik³¹,h y ³³ + n ei k ³¹,,nawsawu2016makyam,1286,false,33 31,240,kl1,
5142,Khalai,sap,hy³³ neik²¹,h y ³³ + n ei k ²¹,,nawsawu2016makyam,1286,false,33 21,240,kl2,
5143,Santong,sap,hy³³ neik³¹,h y ³³ + n ei k ³¹,,nawsawu2016makyam,1286,false,33 31,240,st1,
5144,Santong,sap,hy³⁵ neik²¹,h y ³⁵ + n ei k ²¹,,nawsawu2016makyam,1286,false,35 21,240,st2,
5145,Khalai,stump,hy³³ tʰɔŋ³¹,h y ³³ + tʰ ɔ ŋ ³¹,,nawsawu2016makyam,1287,false,33 31,240,kl1,
5146,Khalai,stump,hy³³ tʰɔŋ³¹,h y ³³ + tʰ ɔ ŋ ³¹,,nawsawu2016makyam,1287,false,33 31,240,kl2,
5147,Santong,stump,hy³³ tʰɔŋ³¹,h y ³³ + tʰ ɔ ŋ ³¹,,nawsawu2016makyam,1287,false,33 31,240,st1,
5148,Santong,stump,hy³⁵ tʰɔŋ²¹,h y ³⁵ + tʰ ɔ ŋ ²¹,,nawsawu2016makyam,1287,false,35 21,240,st2,
5149,Khalai,"bulb, tuber",kə⁴⁴ tʃy⁵² kə³¹ ziaŋ³³,k ə ⁴⁴ + tʃ y ⁵² + k ə ³¹ + z ia ŋ ³³,,nawsawu2016makyam,1288,false,44 52 31 33,240,kl1,
5150,Khalai,"bulb, tuber",kə⁴⁴ tʃy⁵² kə²¹ ziaŋ³³,k ə ⁴⁴ + tʃ y ⁵² + k ə ²¹ + z ia ŋ ³³,,nawsawu2016makyam,1288,false,44 52 21 33,240,kl2,
5151,Santong,"bulb, tuber",hy³³ syʔ³¹,h y ³³ + s y ʔ ³¹,,nawsawu2016makyam,1288,false,33 31,240,st1,
5152,Santong,"bulb, tuber",hy³⁵ syʔ²¹,h y ³⁵ + s y ʔ ²¹,,nawsawu2016makyam,1288,false,35 21,240,st2,
5153,Khalai,"stem, stalk (of corn, millet, etc.)",kʰə³¹ maŋ³³ kɔk³¹,kʰ ə ³¹ + m a ŋ ³³ + k ɔ k ³¹,,nawsawu2016makyam,1289,false,31 33 31,240,kl1,
5154,Khalai,"stem, stalk (of corn, millet, etc.)",kʰə²¹ maŋ³³ kɔk²¹,kʰ ə ²¹ + m a ŋ ³³ + k ɔ k ²¹,,nawsawu2016makyam,1289,false,21 33 21,240,kl2,
5155,Santong,"stem, stalk (of corn, millet, etc.)",kə⁴⁴ kɔʔ³¹,k ə ⁴⁴ + k ɔ ʔ ³¹,,nawsawu2016makyam,1289,false,44 31,240,st1,
5156,Santong,"stem, stalk (of corn, millet, etc.)",kə⁴⁴ kɔk²¹,k ə ⁴⁴ + k ɔ k ²¹,,nawsawu2016makyam,1289,false,44 21,240,st2,
5157,Khalai,"silk, hair (of corn)",kʰə³¹ maŋ³³ ɲɛ³¹,kʰ ə ³¹ + m a ŋ ³³ + ɲ ɛ ³¹,,nawsawu2016makyam,1290,false,31 33 31,240,kl1,
5158,Khalai,"silk, hair (of corn)",kʰə²¹ maŋ³³ ɲɛ²¹,kʰ ə ²¹ + m a ŋ ³³ + ɲ ɛ ²¹,,nawsawu2016makyam,1290,false,21 33 21,240,kl2,
5159,Santong,"silk, hair (of corn)",kʰə³³ maŋ³³ ɲia³¹,kʰ ə ³³ + m a ŋ ³³ + ɲ ia ³¹,,nawsawu2016makyam,1290,false,33 33 31,240,st1,
5160,Santong,"silk, hair (of corn)",kʰə²¹ maŋ³³ ɲia²¹,kʰ ə ²¹ + m a ŋ ³³ + ɲ ia ²¹,,nawsawu2016makyam,1290,false,21 33 21,240,st2,
5161,Khalai,blade (of grass),θin³³ va³¹ ly²⁴ va³³,θ i n ³³ + v a ³¹ + l y ²⁴ + v a ³³,,nawsawu2016makyam,1291,false,33 31 24 33,240,kl1,
5162,Khalai,blade (of grass),θin³³ va²¹ ly³⁵ va⁴⁴,θ i n ³³ + v a ²¹ + l y ³⁵ + v a ⁴⁴,,nawsawu2016makyam,1291,false,33 21 35 44,240,kl2,
5163,Santong,blade (of grass),pʰə³¹ ruat³¹,pʰ ə ³¹ + r ua t ³¹,,nawsawu2016makyam,1291,false,31 31,240,st1,
5164,Santong,blade (of grass),pʰə²¹ ruat²¹,pʰ ə ²¹ + r ua t ²¹,,nawsawu2016makyam,1291,false,21 21,240,st2,
5165,Khalai,bud,kə³¹ ɣy⁴⁴,k ə ³¹ + ɣ y ⁴⁴,,nawsawu2016makyam,1292,false,31 44,240,kl1,
5166,Khalai,bud,kə²¹ ɣy⁴⁴,k ə ²¹ + ɣ y ⁴⁴,,nawsawu2016makyam,1292,false,21 44,240,kl2,
5167,Santong,bud,kə⁴⁴ puam⁴⁴,k ə ⁴⁴ + p ua m ⁴⁴,,nawsawu2016makyam,1292,false,44 44,240,st1,
5168,Santong,bud,kə⁴⁴ puam⁴⁴,k ə ⁴⁴ + p ua m ⁴⁴,,nawsawu2016makyam,1292,false,44 44,240,st2,
5169,Khalai,shoot (new plant),tam³³ liat⁵² huan⁴⁴,t a m ³³ + l ia t ⁵² + h ua n ⁴⁴,,nawsawu2016makyam,1293,false,33 52 44,240,kl1,
5170,Khalai,shoot (new plant),tam³³ liat⁵² huan⁴⁴,t a m ³³ + l ia t ⁵² + h ua n ⁴⁴,,nawsawu2016makyam,1293,false,33 52 44,240,kl2,
5171,Santong,shoot (new plant),kə³¹ tam³³ θit³³,k ə ³¹ + t a m ³³ + θ i t ³³,,nawsawu2016makyam,1293,false,31 33 33,240,st1,
5172,Santong,shoot (new plant),kə²¹ tam⁴⁴ θit²¹,k ə ²¹ + t a m ⁴⁴ + θ i t ²¹,,nawsawu2016makyam,1293,false,21 44 21,240,st2,
5173,Khalai,vine,kə³¹ ly³³,k ə ³¹ + l y ³³,,nawsawu2016makyam,1294,false,31 33,240,kl1,
5174,Khalai,vine,kə²¹ ly³³,k ə ²¹ + l y ³³,,nawsawu2016makyam,1294,false,21 33,240,kl2,
5175,Santong,vine,kə³³ ly³³,k ə ³³ + l y ³³,,nawsawu2016makyam,1294,false,33 33,240,st1,
5176,Santong,vine,kə²¹ ly³³,k ə ²¹ + l y ³³,,nawsawu2016makyam,1294,false,21 33,240,st2,
5177,Khalai,tendril,kə⁴⁴ hy⁴⁴,k ə ⁴⁴ + h y ⁴⁴,,nawsawu2016makyam,1295,false,44 44,240,kl1,
5178,Khalai,tendril,kə²¹ hy⁴⁴,k ə ²¹ + h y ⁴⁴,,nawsawu2016makyam,1295,false,21 44,240,kl2,
5181,Khalai,juice,kə⁴⁴ θiɛ³³ tʰi³¹,k ə ⁴⁴ + θ iɛ ³³ + tʰ i ³¹,,nawsawu2016makyam,1296,false,44 33 31,240,kl1,
5182,Khalai,juice,kə⁴⁴ θiɛ³³ tʰi²¹,k ə ⁴⁴ + θ iɛ ³³ + tʰ i ²¹,,nawsawu2016makyam,1296,false,44 33 21,240,kl2,
5183,Santong,juice,θin³³ θiɛ³¹ tʰi⁴⁴,θ i n ³³ + θ iɛ ³¹ + tʰ i ⁴⁴,,nawsawu2016makyam,1296,false,33 31 44,240,st1,
5184,Santong,juice,θin³³ θiɛ²¹ tʰi⁴⁴,θ i n ³³ + θ iɛ ²¹ + tʰ i ⁴⁴,,nawsawu2016makyam,1296,false,33 21 44,240,st2,
5185,Khalai,regime/hand (of bananas),kʰə³¹ laʔ³¹ kʰə³¹ leik⁴⁴,kʰ ə ³¹ + l a ʔ ³¹ + kʰ ə ³¹ + l ei k ⁴⁴,,nawsawu2016makyam,1297,false,31 31 31 44,240,kl1,
5186,Khalai,regime/hand (of bananas),kʰə²¹ laʔ²¹ kʰə²¹ leik⁴⁴,kʰ ə ²¹ + l a ʔ ²¹ + kʰ ə ²¹ + l ei k ⁴⁴,,nawsawu2016makyam,1297,false,21 21 21 44,240,kl2,
5187,Santong,regime/hand (of bananas),kʰə³¹ laʔ³¹ θiɛ⁴⁴ kʰə⁴⁴ leik⁵²,kʰ ə ³¹ + l a ʔ ³¹ + θ iɛ ⁴⁴ + kʰ ə ⁴⁴ + l ei k ⁵²,,nawsawu2016makyam,1297,false,31 31 44 44 52,240,st1,
5188,Santong,regime/hand (of bananas),kʰə²¹ laʔ²¹ θiɛ⁴⁴ kʰə²¹ leik²¹,kʰ ə ²¹ + l a ʔ ²¹ + θ iɛ ⁴⁴ + kʰ ə ²¹ + l ei k ²¹,,nawsawu2016makyam,1297,false,21 21 44 21 21,240,st2,
5189,Khalai,corn cob,kʰə³¹ maŋ⁴⁴,kʰ ə ³¹ + m a ŋ ⁴⁴,,nawsawu2016makyam,1298,false,31 44,241,kl1,
5190,Khalai,corn cob,kʰə²¹ maŋ⁴⁴,kʰ ə ²¹ + m a ŋ ⁴⁴,,nawsawu2016makyam,1298,false,21 44,241,kl2,
5191,Santong,corn cob,kʰə⁴⁴ maŋ⁴⁴,kʰ ə ⁴⁴ + m a ŋ ⁴⁴,,nawsawu2016makyam,1298,false,44 44,241,st1,
5192,Santong,corn cob,kʰə²¹ maŋ⁴⁴,kʰ ə ²¹ + m a ŋ ⁴⁴,,nawsawu2016makyam,1298,false,21 44,241,st2,
5193,Khalai,"kernel (of corn, maize)",kʰə³¹ maŋ³³ tʃuan³¹,kʰ ə ³¹ + m a ŋ ³³ + tʃ ua n ³¹,,nawsawu2016makyam,1299,false,31 33 31,241,kl1,
5194,Khalai,"kernel (of corn, maize)",kʰə²¹ maŋ³³ tʃuan³³,kʰ ə ²¹ + m a ŋ ³³ + tʃ ua n ³³,,nawsawu2016makyam,1299,false,21 33 33,241,kl2,
5195,Santong,"kernel (of corn, maize)",kə³¹ ma⁴⁴,k ə ³¹ + m a ⁴⁴,,nawsawu2016makyam,1299,false,31 44,241,st1,
5196,Santong,"kernel (of corn, maize)",kə²¹ ma⁴⁴,k ə ²¹ + m a ⁴⁴,,nawsawu2016makyam,1299,false,21 44,241,st2,
5197,Khalai,skin (of fruit),kə³³ kap³³,k ə ³³ + k a p ³³,,nawsawu2016makyam,1300,false,33 33,241,kl1,
5198,Khalai,skin (of fruit),kə²¹ kap²¹,k ə ²¹ + k a p ²¹,,nawsawu2016makyam,1300,false,21 21,241,kl2,
5199,Santong,skin (of fruit),kə³¹ hyʔ⁵²,k ə ³¹ + h y ʔ ⁵²,,nawsawu2016makyam,1300,false,31 52,241,st1,
5200,Santong,skin (of fruit),kə²¹ hyʔ²¹,k ə ²¹ + h y ʔ ²¹,,nawsawu2016makyam,1300,false,21 21,241,st2,
5201,Khalai,shell (of groundnut),kə³¹ kap³¹,k ə ³¹ + k a p ³¹,,nawsawu2016makyam,1301,false,31 31,241,kl1,
5202,Khalai,shell (of groundnut),kə²¹ kap²¹,k ə ²¹ + k a p ²¹,,nawsawu2016makyam,1301,false,21 21,241,kl2,
5203,Santong,shell (of groundnut),kə³¹ kap³¹,k ə ³¹ + k a p ³¹,,nawsawu2016makyam,1301,false,31 31,241,st1,
5204,Santong,shell (of groundnut),kə²¹ kap²¹,k ə ²¹ + k a p ²¹,,nawsawu2016makyam,1301,false,21 21,241,st2,
5205,Khalai,corn husk (n),kʰə³¹ maŋ³³ kap³¹,kʰ ə ³¹ + m a ŋ ³³ + k a p ³¹,,nawsawu2016makyam,1302,false,31 33 31,241,kl1,
5206,Khalai,corn husk (n),kʰə²¹ maŋ³³ kap²¹,kʰ ə ²¹ + m a ŋ ³³ + k a p ²¹,,nawsawu2016makyam,1302,false,21 33 21,241,kl2,
5207,Santong,corn husk (n),kʰə³¹ maŋ³³ kap³¹,kʰ ə ³¹ + m a ŋ ³³ + k a p ³¹,,nawsawu2016makyam,1302,false,31 33 31,241,st1,
5208,Santong,corn husk (n),kʰə²¹ maŋ³³ kap²¹,kʰ ə ²¹ + m a ŋ ³³ + k a p ²¹,,nawsawu2016makyam,1302,false,21 33 21,241,st2,
5209,Khalai,chaff,za³³ kap⁵²,z a ³³ + k a p ⁵²,,nawsawu2016makyam,1303,false,33 52,241,kl1,
5210,Khalai,chaff,za³³ kap⁵²,z a ³³ + k a p ⁵²,,nawsawu2016makyam,1303,false,33 52,241,kl2,
5211,Santong,chaff,ra³³ vu⁴⁴,r a ³³ + v u ⁴⁴,,nawsawu2016makyam,1303,false,33 44,241,st1,
5212,Santong,chaff,ra³³ vu⁴⁴,r a ³³ + v u ⁴⁴,,nawsawu2016makyam,1303,false,33 44,241,st2,
5213,Khalai,lemon,kʰə³¹ laŋ³³ θiɛ⁴⁴,kʰ ə ³¹ + l a ŋ ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1304,false,31 33 44,241,kl1,
5214,Khalai,lemon,kʰə²¹ laŋ³³ θiɛ⁴⁴,kʰ ə ²¹ + l a ŋ ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1304,false,21 33 44,241,kl2,
5215,Santong,lemon,kʰə³¹ laŋ³³ ke⁴⁴ ky⁴⁴,kʰ ə ³¹ + l a ŋ ³³ + k e ⁴⁴ + k y ⁴⁴,,nawsawu2016makyam,1304,false,31 33 44 44,241,st1,
5216,Santong,lemon,kʰə²¹ laŋ³³ ke⁴⁴ ky⁴²,kʰ ə ²¹ + l a ŋ ³³ + k e ⁴⁴ + k y ⁴²,,nawsawu2016makyam,1304,false,21 33 44 42,241,st2,
5217,Khalai,orange,ɲaʔ⁵² tʰi³³ juʔ³¹ kʰə³¹ laŋ³³ θiɛ³³,ɲ a ʔ ⁵² + tʰ i ³³ + j u ʔ ³¹ + kʰ ə ³¹ + l a ŋ ³³ + θ iɛ ³³,,nawsawu2016makyam,1305,false,52 33 31 31 33 33,241,kl1,
5218,Khalai,orange,ɲaʔ⁵² tʰi³³ juʔ²¹ kʰə²¹ laŋ³³ θiɛ⁴⁴,ɲ a ʔ ⁵² + tʰ i ³³ + j u ʔ ²¹ + kʰ ə ²¹ + l a ŋ ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1305,false,52 33 21 21 33 44,241,kl2,
5219,Santong,orange,kʰeik⁵² tʃaʔ⁵² kʰə³¹ laŋ³³ θiɛ³¹,kʰ ei k ⁵² + tʃ a ʔ ⁵² + kʰ ə ³¹ + l a ŋ ³³ + θ iɛ ³¹,,nawsawu2016makyam,1305,false,52 52 31 33 31,241,st1,
5220,Santong,orange,kʰeik⁴² tʃaʔ⁴² kʰə²¹ laŋ³³ θiɛ²¹,kʰ ei k ⁴² + tʃ a ʔ ⁴² + kʰ ə ²¹ + l a ŋ ³³ + θ iɛ ²¹,,nawsawu2016makyam,1305,false,42 42 21 33 21,241,st2,
5221,Khalai,papaya,tɔŋ⁴⁴ θiɛ³³,t ɔ ŋ ⁴⁴ + θ iɛ ³³,,nawsawu2016makyam,1306,false,44 33,241,kl1,
5222,Khalai,papaya,tɔŋ⁴⁴ θiɛ²¹,t ɔ ŋ ⁴⁴ + θ iɛ ²¹,,nawsawu2016makyam,1306,false,44 21,241,kl2,
5223,Santong,papaya,hy⁴⁴ kʰə³¹ laʔ⁴⁴ pi³³ θiɛ³¹,h y ⁴⁴ + kʰ ə ³¹ + l a ʔ ⁴⁴ + p i ³³ + θ iɛ ³¹,,nawsawu2016makyam,1306,false,44 31 44 33 31,241,st1,
5224,Santong,papaya,hy⁴⁴ kʰə²¹ laʔ²¹ θiɛ³³,h y ⁴⁴ + kʰ ə ²¹ + l a ʔ ²¹ + θ iɛ ³³,,nawsawu2016makyam,1306,false,44 21 21 33,241,st2,
5225,Khalai,pineapple,tʰuat⁵² va³³ θiɛ³³,tʰ ua t ⁵² + v a ³³ + θ iɛ ³³,,nawsawu2016makyam,1307,false,52 33 33,241,kl1,
5226,Khalai,pineapple,tʰuat⁵² va³³ θiɛ⁴⁴,tʰ ua t ⁵² + v a ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1307,false,52 33 44,241,kl2,
5229,Khalai,guava,tʃɔŋ⁴⁴ θin⁴⁴ θiɛ³³,tʃ ɔ ŋ ⁴⁴ + θ i n ⁴⁴ + θ iɛ ³³,,nawsawu2016makyam,1308,false,44 44 33,241,kl1,
5230,Khalai,guava,tʃɔŋ³³ θin³³ θiɛ⁴⁴,tʃ ɔ ŋ ³³ + θ i n ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1308,false,33 33 44,241,kl2,
5237,Khalai,fig,pa³³ huan³¹ pi⁴⁴ θiɛ³³,p a ³³ + h ua n ³¹ + p i ⁴⁴ + θ iɛ ³³,,nawsawu2016makyam,1310,false,33 31 44 33,241,kl1,
5238,Khalai,fig,pa³³ huan²¹ pi⁴⁴ θiɛ⁴⁴,p a ³³ + h ua n ²¹ + p i ⁴⁴ + θ iɛ ⁴⁴,,nawsawu2016makyam,1310,false,33 21 44 44,241,kl2,
5239,Santong,fig,pa³³ huan³¹ θiɛ⁴⁴,p a ³³ + h ua n ³¹ + θ iɛ ⁴⁴,,nawsawu2016makyam,1310,false,33 31 44,241,st1,
5240,Santong,fig,pa³³ huan²¹ θiɛ⁴⁴,p a ³³ + h ua n ²¹ + θ iɛ ⁴⁴,,nawsawu2016makyam,1310,false,33 21 44,241,st2,
5241,Khalai,jackfruit (fruit),mə³¹ laŋ³³ θiɛ³¹,m ə ³¹ + l a ŋ ³³ + θ iɛ ³¹,,nawsawu2016makyam,1311,false,31 33 31,241,kl1,
5242,Khalai,jackfruit (fruit),mə²¹ laŋ³³ θiɛ⁴⁴,m ə ²¹ + l a ŋ ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,1311,false,21 33 44,241,kl2,
5243,Santong,jackfruit (fruit),mə³¹ laŋ³³ θiɛ³¹,m ə ³¹ + l a ŋ ³³ + θ iɛ ³¹,,nawsawu2016makyam,1311,false,31 33 31,241,st1,
5244,Santong,jackfruit (fruit),mə²¹ laŋ³³ θiɛ²¹,m ə ²¹ + l a ŋ ³³ + θ iɛ ²¹,,nawsawu2016makyam,1311,false,21 33 21,241,st2,
5245,Khalai,tomato,kə³¹ θuʔ³³ tʰu³³ mak³³,k ə ³¹ + θ u ʔ ³³ + tʰ u ³³ + m a k ³³,,nawsawu2016makyam,1312,false,31 33 33 33,242,kl1,
5246,Khalai,tomato,kə²¹ θu³³ tʰu³³ mak⁴⁴,k ə ²¹ + θ u ³³ + tʰ u ³³ + m a k ⁴⁴,,nawsawu2016makyam,1312,false,21 33 33 44,242,kl2,
5247,Santong,tomato,kʰə³³ peik³¹ θiɛ³³,kʰ ə ³³ + p ei k ³¹ + θ iɛ ³³,,nawsawu2016makyam,1312,false,33 31 33,242,st1,
5248,Santong,tomato,kʰə⁴⁴ peik²¹ θiɛ⁴⁴,kʰ ə ⁴⁴ + p ei k ²¹ + θ iɛ ⁴⁴,,nawsawu2016makyam,1312,false,44 21 44,242,st2,
5249,Khalai,onion,kʰə³¹ la³³ ha³³ tʰy⁵²,kʰ ə ³¹ + l a ³³ + h a ³³ + tʰ y ⁵²,,nawsawu2016makyam,1313,false,31 33 33 52,242,kl1,
5250,Khalai,onion,kʰə²¹ la³³ ha³³ tʰy⁵²,kʰ ə ²¹ + l a ³³ + h a ³³ + tʰ y ⁵²,,nawsawu2016makyam,1313,false,21 33 33 52,242,kl2,
5251,Santong,onion,ha³³ tʰyʔ⁵² θaiŋ⁴⁴,h a ³³ + tʰ y ʔ ⁵² + θ ai ŋ ⁴⁴,,nawsawu2016makyam,1313,false,33 52 44,242,st1,
5252,Santong,onion,ha³³ tʰyʔ⁴² θaiŋ⁴⁴,h a ³³ + tʰ y ʔ ⁴² + θ ai ŋ ⁴⁴,,nawsawu2016makyam,1313,false,33 42 44,242,st2,
5255,Santong,okra,kiaŋ³³ riat⁵² θiɛ⁴⁴,k ia ŋ ³³ + r ia t ⁵² + θ iɛ ⁴⁴,,nawsawu2016makyam,1314,false,33 52 44,242,st1,
5256,Santong,okra,kiaŋ³³ riat⁴² θiɛ⁴⁴,k ia ŋ ³³ + r ia t ⁴² + θ iɛ ⁴⁴,,nawsawu2016makyam,1314,false,33 42 44,242,st2,
5257,Khalai,"cocoyam, taro",zi³³ keiŋ³³,z i ³³ + k ei ŋ ³³,,nawsawu2016makyam,1315,false,33 33,242,kl1,
5258,Khalai,"cocoyam, taro",zi³³ ke⁴⁴,z i ³³ + k e ⁴⁴,,nawsawu2016makyam,1315,false,33 44,242,kl2,
5259,Santong,"cocoyam, taro",ri³³,r i ³³,,nawsawu2016makyam,1315,false,33,242,st1,
5260,Santong,"cocoyam, taro",ri³³,r i ³³,,nawsawu2016makyam,1315,false,33,242,st2,
5261,Khalai,yam,ha³¹ ke³³,h a ³¹ + k e ³³,,nawsawu2016makyam,1316,false,31 33,242,kl1,
